                    ctW                 ctp                 cpQM                ctei                ctli                cQei                ctZ                 cQlMi               cQl3i               ctG                 ctlTi               cbW                 cpQ3                cptb                cpt                 ctlSi               cQd1                cQd8                cQq11               cQq13               cQQ1                cQq81               cQq83               cQQ8                cQt1                cQt8                cQtQb1              cQtQb8              cQu1                cQu8                ctb1                ctd1                ctd8                ctq1                ctq8                ctt1                ctu1                ctu8                
rwgt565             3.182579739         11.8787726213       -6.12385499724      -3.49124989444      -5.94099974376      8.51870541579       -4.54455599292      9.47384777372       4.49012994553       2.50887925651       1.7279836301        5.6092697152        -8.65735289835      3.38030292919       -10.0197674237      -4.46890141452      37.7345842093       -3.05692838527      17.9819720773       5.06579495231       52.8990454923       -6.15801015067      -27.7022110698      19.895559986        36.9339022217       -61.3531047279      -51.0879565563      -27.1427558813      -57.6068180784      10.0216767161       38.5968679915       -23.4270695525      -46.1602301061      19.7308268855       -46.1473635428      -24.3058881527      -40.1522058352      25.8952767035       
rwgt566             -5.69495579997      59.7359294073       18.2877780651       5.98212981361       -3.71411220519      -2.72846261206      -4.82154136049      -8.64194608365      -4.0082814381       -2.27826720404      2.5434009303        3.58168895627       -8.30101224081      -25.6635666552      -27.6848916355      -9.20689640411      9.0671615535        30.2882850375       50.423360957        20.5999392044       -19.6373040327      -10.0666423604      -11.2155938915      11.4907053349       -15.426317885       -59.9862754579      -41.5203973769      -1.89268468911      -12.6023031326      -36.995301858       40.7290013966       6.16872661172       36.704498319        -3.3331144743       -5.69521718921      -55.6277287201      -6.64514894201      -11.8896521008      
rwgt567             -2.15159831211      51.186912542        -2.67489396186      -0.0511885286761    -8.95876765786      -7.84123983243      -1.39479838102      3.400885062         6.3015098797        0.17248404121       -1.53053248492      4.94215391504       -13.5044654501      -1.16165638468      -10.3288167276      -0.746445226421     50.8100861974       37.1597866796       37.7311936877       -46.3309652964      -38.3792166185      -29.1365128363      36.4479882965       13.9916192506       4.84999556877       -28.4619684096      40.0836433242       -54.9547000286      -16.8335180622      -31.8281083384      -24.1887365639      11.9065449473       29.4636692706       -49.1153562776      8.58562007858       -11.2153566926      25.4769904155       11.6539785199       
rwgt568             -2.39966635014      8.14548005176       -4.19523787408      7.85636816688       1.08699246128       3.84463179347       -0.606086987683     -8.12005566549      4.30164350489       1.37618930606       0.569921871007      -2.43665380612      -7.66367890619      23.1188039346       -31.9775656434      8.61117701795       23.8138994278       57.3411440136       -2.97478177149      -23.4643744513      -59.1061971014      -13.7772715742      30.5884064742       45.1367395976       -30.1417119346      53.9906497824       38.223330817        -36.3110182112      -21.6101943167      -22.1542366638      -36.9837978044      13.236244936        19.4921142769       37.0606956797       15.4879947267       19.0417487199       -8.38200327258      46.3275706442       
rwgt569             -3.81588408744      61.0288218388       33.1056543802       4.69104812749       -5.69174241631      8.14128001121       5.30009423524       6.80665582216       -6.13498213579      -2.38355242806      2.60168343683       -4.95158748657      -13.4264997079      -24.37353948        -4.0287809319       2.08047353557       -25.3138081716      26.2259202681       -33.5740355152      51.7153907828       -50.0712642383      59.0629081134       10.506282426        16.0535730472       14.0415242923       -61.438338587       -46.6114398875      22.6421176438       -28.2018377704      -35.2337026603      47.1106104337       -48.587587149       -13.6429275796      20.0904694814       -22.1336056795      -36.2136370824      46.487104241        22.4963062638       
rwgt570             -1.50173921922      58.9294323042       -9.33584303563      8.04532488491       -2.50954100159      8.23387099374       -4.23467607172      5.70755764171       3.69163652942       -0.115031020145     2.70389283518       -1.90485638389      4.53811756608       2.81629307728       1.36817679146       4.98064056322       -38.5177419564      -51.1117542761      -32.5124685568      4.35427776378       2.49716000822       0.525962813853      41.2481950938       45.1420325752       -30.3354684464      -53.4653078334      -56.4351117708      51.6438404353       -46.7529407112      -15.2917804495      -16.1816265907      -8.5612611729       -45.1835685306      -19.0753714183      -10.8138013656      0.35774944744       29.0229197299       41.378059487        
rwgt571             -5.19892247476      50.0246354093       23.8274041414       1.82643505689       7.00130388313       -3.90205932665      -3.2884666784       4.34753269767       -8.23739262787      0.659695942114      -1.98722361744      -0.560855535577     5.13482875137       24.9831026056       -2.64286866897      -1.63431319981      34.8661671          34.4946666965       50.4887250315       31.4636849633       -21.1635960514      -14.1587021213      -30.8138174961      33.4328465111       -49.8511617389      55.0082443208       28.0242442544       12.6144128401       -37.5204754018      -35.0383047878      -46.2748903299      -34.8891253137      49.279847124        -42.7794082725      -40.4641203042      -34.5889629492      -11.65374665        -51.454593349       
rwgt572             2.81716297827       50.8928914961       37.374927765        5.62330233986       -7.6485798454       -8.78022115996      2.55615993133       9.45207266386       3.27270015212       0.627627899542      -0.216810598473     4.51358529864       -0.76397883338      -12.2355287015      -21.9080118785      -6.20396287566      25.1265061071       36.1587415541       36.1735139068       49.9105356293       -12.9135358637      57.5862720719       -53.0289508185      41.3530416403       44.8090942222       39.763753817        -45.1112494693      37.7032460164       17.1965920834       7.04660490007       56.2810427886       41.5952425982       -22.6791105609      -50.3268278331      55.8028239597       15.9309625922       -32.3383618423      58.4489560773       
rwgt573             4.56182289364       55.7713536943       30.7594563628       -4.50443251394      -3.94623407659      -8.80615265284      -5.8616623547       -1.5429317504       4.49244808161       1.78186995917       1.05495020216       0.155095905289      0.575502485052      15.4127027253       -12.1580189796      8.68379082993       -43.8900874329      -49.3380200679      57.1167752051       -38.7282594741      46.3921379944       30.0079284528       -16.4153701561      37.8241949163       -57.6336288476      30.6145926438       -21.9532680419      25.6208435018       10.6747289648       24.701425382        28.7123841371       -40.4929680837      -58.017870348       -39.088878524       -19.5251782925      36.337994063        -18.2783205142      -56.8262963387      
rwgt574             -5.34558596097      55.0562300402       36.5608691412       8.85701792884       -3.51201607656      2.06134860673       1.13565536537       2.45965634999       6.13188711701       -0.000633749795609  0.694470008687      5.21426009932       -10.1026961378      3.31102484357       -2.1168851077       7.15955700892       -40.5902809064      -4.88521576211      54.0360735905       -60.0810892231      52.6447302504       -54.4715266235      -17.8391673321      -9.95141174392      -54.8301286519      -10.3955068293      41.4854145093       -3.34115231132      6.30888587866       36.7045070965       60.6946176889       53.7321721181       -30.7073269732      -36.5660423401      27.3631159248       -48.4059318419      48.503538057        -14.5633975623      
rwgt575             -3.24993634227      60.8720172783       9.41194914308       -4.07383733499      -1.28371422676      -1.3925039048       -0.158614499331     -1.25616984929      -0.948451473058     1.34756219535       -0.918313208104     3.23716302904       -9.25240630453      25.2375185554       19.1450779076       9.57956092634       46.5361783915       -26.9914757429      -29.1103857187      -14.2298846826      -16.4776679854      -52.3501797811      32.7355173708       -48.4220920625      9.05982204817       58.9139598911       -24.295773738       -31.4839516052      20.8208246616       -34.2726184392      -49.1545781804      59.0058273844       -47.7721052575      45.3524373701       1.08436877511       16.6049791938       52.2714905067       2.40393343205       
